team_id,team_name,game_id,game_date,matchup,wl,team_score,ennemy_score,score_differential,overtime,overtime_periods
1610612737,Atlanta Hawks,0022401186,"APR 13, 2025",ATL vs. ORL,W,117,105,12,False,0
1610612737,Atlanta Hawks,0022401173,"APR 11, 2025",ATL @ PHI,W,124,110,14,False,0
1610612737,Atlanta Hawks,0022401169,"APR 10, 2025",ATL @ BKN,W,133,109,24,False,0
1610612737,Atlanta Hawks,0022401149,"APR 08, 2025",ATL @ ORL,L,112,119,-7,False,0
1610612737,Atlanta Hawks,0022401136,"APR 06, 2025",ATL vs. UTA,W,147,134,13,False,0
1610612737,Atlanta Hawks,0022401128,"APR 05, 2025",ATL vs. NYK,L,105,121,-16,False,0
1610612737,Atlanta Hawks,0022401109,"APR 02, 2025",ATL @ DAL,L,118,120,-2,False,0
1610612737,Atlanta Hawks,0022401097,"APR 01, 2025",ATL vs. POR,L,113,127,-14,False,0
1610612737,Atlanta Hawks,0022401083,"MAR 30, 2025",ATL @ MIL,W,145,124,21,False,0
1610612737,Atlanta Hawks,0022401062,"MAR 27, 2025",ATL @ MIA,L,112,122,-10,False,0
1610612737,Atlanta Hawks,0022401049,"MAR 25, 2025",ATL @ HOU,L,114,121,-7,False,0
1610612737,Atlanta Hawks,0022401031,"MAR 23, 2025",ATL vs. PHI,W,132,119,13,False,0
1610612737,Atlanta Hawks,0022401025,"MAR 22, 2025",ATL vs. GSW,W,124,115,9,False,0
1610612737,Atlanta Hawks,0022400993,"MAR 18, 2025",ATL @ CHA,W,134,102,32,False,0
1610612737,Atlanta Hawks,0022400978,"MAR 16, 2025",ATL @ BKN,L,114,122,-8,False,0
1610612737,Atlanta Hawks,0022400960,"MAR 14, 2025",ATL vs. LAC,L,98,121,-23,False,0
1610612737,Atlanta Hawks,0022400945,"MAR 12, 2025",ATL vs. CHA,W,123,110,13,False,0
1610612737,Atlanta Hawks,0022400928,"MAR 10, 2025",ATL vs. PHI,W,132,123,9,False,0
1610612737,Atlanta Hawks,0022400914,"MAR 08, 2025",ATL vs. IND,W,120,118,2,False,0
1610612737,Atlanta Hawks,0022400899,"MAR 06, 2025",ATL vs. IND,W,124,118,6,False,0
1610612737,Atlanta Hawks,0022400884,"MAR 04, 2025",ATL vs. MIL,L,121,127,-6,False,0
1610612737,Atlanta Hawks,0022400878,"MAR 03, 2025",ATL @ MEM,W,132,130,2,False,0
1610612737,Atlanta Hawks,0022400851,"FEB 28, 2025",ATL vs. OKC,L,119,135,-16,False,0
1610612737,Atlanta Hawks,0022400841,"FEB 26, 2025",ATL @ MIA,L,109,131,-22,False,0
1610612737,Atlanta Hawks,0022400825,"FEB 24, 2025",ATL vs. MIA,W,98,86,12,False,0
1610612737,Atlanta Hawks,0022400814,"FEB 23, 2025",ATL vs. DET,L,143,148,-5,False,0
1610612737,Atlanta Hawks,0022400790,"FEB 20, 2025",ATL vs. ORL,L,108,114,-6,False,0
1610612737,Atlanta Hawks,0022400773,"FEB 12, 2025",ATL @ NYK,L,148,149,-1,True,1
1610612737,Atlanta Hawks,0022400756,"FEB 10, 2025",ATL @ ORL,W,112,106,6,False,0
1610612737,Atlanta Hawks,0022400744,"FEB 08, 2025",ATL @ WAS,W,125,111,14,False,0
1610612737,Atlanta Hawks,0022400736,"FEB 07, 2025",ATL vs. MIL,W,115,110,5,False,0
1610612737,Atlanta Hawks,0022400719,"FEB 05, 2025",ATL vs. SAS,L,125,126,-1,False,0
1610612737,Atlanta Hawks,0022400701,"FEB 03, 2025",ATL @ DET,W,132,130,2,False,0
1610612737,Atlanta Hawks,0022400686,"FEB 01, 2025",ATL @ IND,L,127,132,-5,False,0
1610612737,Atlanta Hawks,0022400675,"JAN 30, 2025",ATL @ CLE,L,115,137,-22,False,0
1610612737,Atlanta Hawks,0022400532,"JAN 28, 2025",ATL vs. HOU,L,96,100,-4,False,0
1610612737,Atlanta Hawks,0022400656,"JAN 27, 2025",ATL @ MIN,L,92,100,-8,False,0
1610612737,Atlanta Hawks,0022400639,"JAN 25, 2025",ATL vs. TOR,L,94,117,-23,False,0
1610612737,Atlanta Hawks,0022400623,"JAN 23, 2025",ATL vs. TOR,L,119,122,-3,False,0
1610612737,Atlanta Hawks,0022400612,"JAN 22, 2025",ATL vs. DET,L,104,114,-10,False,0
1610612737,Atlanta Hawks,0022400602,"JAN 20, 2025",ATL @ NYK,L,110,119,-9,False,0
1610612737,Atlanta Hawks,0022400587,"JAN 18, 2025",ATL @ BOS,W,119,115,4,True,1
1610612737,Atlanta Hawks,0022400563,"JAN 15, 2025",ATL @ CHI,W,110,94,16,False,0
1610612737,Atlanta Hawks,0022400556,"JAN 14, 2025",ATL vs. PHX,W,122,117,5,False,0
1610612737,Atlanta Hawks,0022400522,"JAN 09, 2025",ATL @ PHX,L,115,123,-8,False,0
1610612737,Atlanta Hawks,0022400506,"JAN 07, 2025",ATL @ UTA,W,124,121,3,False,0
1610612737,Atlanta Hawks,0022400486,"JAN 04, 2025",ATL @ LAC,L,105,131,-26,False,0
1610612737,Atlanta Hawks,0022400477,"JAN 03, 2025",ATL @ LAL,L,102,119,-17,False,0
1610612737,Atlanta Hawks,0022400461,"JAN 01, 2025",ATL @ DEN,L,120,139,-19,False,0
1610612737,Atlanta Hawks,0022400438,"DEC 29, 2024",ATL @ TOR,W,136,107,29,False,0
1610612737,Atlanta Hawks,0022400427,"DEC 28, 2024",ATL vs. MIA,W,120,110,10,False,0
1610612737,Atlanta Hawks,0022400413,"DEC 26, 2024",ATL vs. CHI,W,141,133,8,False,0
1610612737,Atlanta Hawks,0022400395,"DEC 23, 2024",ATL vs. MIN,W,117,104,13,False,0
1610612737,Atlanta Hawks,0022400378,"DEC 21, 2024",ATL vs. MEM,L,112,128,-16,False,0
1610612737,Atlanta Hawks,0022400370,"DEC 19, 2024",ATL @ SAS,L,126,133,-7,True,1
1610612737,Atlanta Hawks,0022401229,"DEC 14, 2024",ATL @ MIL,L,102,110,-8,False,0
1610612737,Atlanta Hawks,0022401202,"DEC 11, 2024",ATL @ NYK,W,108,100,8,False,0
1610612737,Atlanta Hawks,0022400350,"DEC 08, 2024",ATL vs. DEN,L,111,141,-30,False,0
1610612737,Atlanta Hawks,0022400334,"DEC 06, 2024",ATL vs. LAL,W,134,132,2,True,1
1610612737,Atlanta Hawks,0022400323,"DEC 04, 2024",ATL @ MIL,W,119,104,15,False,0
1610612737,Atlanta Hawks,0022400315,"DEC 02, 2024",ATL vs. NOP,W,124,112,12,False,0
1610612737,Atlanta Hawks,0022400300,"NOV 30, 2024",ATL @ CHA,W,107,104,3,False,0
1610612737,Atlanta Hawks,0022400041,"NOV 29, 2024",ATL vs. CLE,W,117,101,16,False,0
1610612737,Atlanta Hawks,0022400287,"NOV 27, 2024",ATL @ CLE,W,135,124,11,False,0
1610612737,Atlanta Hawks,0022400280,"NOV 25, 2024",ATL vs. DAL,L,119,129,-10,False,0
1610612737,Atlanta Hawks,0022400030,"NOV 22, 2024",ATL @ CHI,L,122,136,-14,False,0
1610612737,Atlanta Hawks,0022400258,"NOV 20, 2024",ATL @ GSW,L,97,120,-23,False,0
1610612737,Atlanta Hawks,0022400250,"NOV 18, 2024",ATL @ SAC,W,109,108,1,False,0
1610612737,Atlanta Hawks,0022400239,"NOV 17, 2024",ATL @ POR,L,110,114,-4,False,0
1610612737,Atlanta Hawks,0022400012,"NOV 15, 2024",ATL vs. WAS,W,129,117,12,False,0
1610612737,Atlanta Hawks,0022400001,"NOV 12, 2024",ATL @ BOS,W,117,116,1,False,0
1610612737,Atlanta Hawks,0022400198,"NOV 09, 2024",ATL vs. CHI,L,113,125,-12,False,0
1610612737,Atlanta Hawks,0022400185,"NOV 08, 2024",ATL @ DET,L,121,122,-1,False,0
1610612737,Atlanta Hawks,0022400171,"NOV 06, 2024",ATL vs. NYK,W,121,116,5,False,0
1610612737,Atlanta Hawks,0022400157,"NOV 04, 2024",ATL vs. BOS,L,93,123,-30,False,0
1610612737,Atlanta Hawks,0022400152,"NOV 03, 2024",ATL @ NOP,W,126,111,15,False,0
1610612737,Atlanta Hawks,0022400135,"NOV 01, 2024",ATL vs. SAC,L,115,123,-8,False,0
1610612737,Atlanta Hawks,0022400121,"OCT 30, 2024",ATL @ WAS,L,120,133,-13,False,0
1610612737,Atlanta Hawks,0022400103,"OCT 28, 2024",ATL vs. WAS,L,119,121,-2,False,0
1610612737,Atlanta Hawks,0022400100,"OCT 27, 2024",ATL @ OKC,L,104,128,-24,False,0
1610612737,Atlanta Hawks,0022400079,"OCT 25, 2024",ATL vs. CHA,W,125,120,5,False,0
1610612737,Atlanta Hawks,0022400064,"OCT 23, 2024",ATL vs. BKN,W,120,116,4,False,0
1610612738,Boston Celtics,0022401187,"APR 13, 2025",BOS vs. CHA,W,93,86,7,False,0
1610612738,Boston Celtics,0022401174,"APR 11, 2025",BOS vs. CHA,W,130,94,36,False,0
1610612738,Boston Celtics,0022401156,"APR 09, 2025",BOS @ ORL,L,76,96,-20,False,0
1610612738,Boston Celtics,0022401151,"APR 08, 2025",BOS @ NYK,W,119,117,2,True,1
1610612738,Boston Celtics,0022401137,"APR 06, 2025",BOS vs. WAS,W,124,90,34,False,0
1610612738,Boston Celtics,0022401120,"APR 04, 2025",BOS vs. PHX,W,123,103,20,False,0
1610612738,Boston Celtics,0022401106,"APR 02, 2025",BOS vs. MIA,L,103,124,-21,False,0
1610612738,Boston Celtics,0022401093,"MAR 31, 2025",BOS @ MEM,W,117,103,14,False,0
1610612738,Boston Celtics,0022401080,"MAR 29, 2025",BOS @ SAS,W,121,111,10,False,0
1610612738,Boston Celtics,0022401058,"MAR 26, 2025",BOS @ PHX,W,132,102,30,False,0
1610612738,Boston Celtics,0022401044,"MAR 24, 2025",BOS @ SAC,W,113,95,18,False,0
1610612738,Boston Celtics,0022401034,"MAR 23, 2025",BOS @ POR,W,129,116,13,False,0
1610612738,Boston Celtics,0022401020,"MAR 21, 2025",BOS @ UTA,W,121,99,22,False,0
1610612738,Boston Celtics,0022400994,"MAR 18, 2025",BOS vs. BKN,W,104,96,8,False,0
1610612738,Boston Celtics,0022400968,"MAR 15, 2025",BOS @ BKN,W,115,113,2,False,0
1610612738,Boston Celtics,0022400958,"MAR 14, 2025",BOS @ MIA,W,103,91,12,False,0
1610612738,Boston Celtics,0022400946,"MAR 12, 2025",BOS vs. OKC,L,112,118,-6,False,0
1610612738,Boston Celtics,0022400929,"MAR 10, 2025",BOS vs. UTA,W,114,108,6,False,0
1610612738,Boston Celtics,0022400918,"MAR 08, 2025",BOS vs. LAL,W,111,101,10,False,0
1610612738,Boston Celtics,0022400900,"MAR 06, 2025",BOS vs. PHI,W,123,105,18,False,0
1610612738,Boston Celtics,0022400891,"MAR 05, 2025",BOS vs. POR,W,128,118,10,False,0
1610612738,Boston Celtics,0022400866,"MAR 02, 2025",BOS vs. DEN,W,110,103,7,False,0
1610612738,Boston Celtics,0022400852,"FEB 28, 2025",BOS vs. CLE,L,116,123,-7,False,0
1610612738,Boston Celtics,0022400836,"FEB 26, 2025",BOS @ DET,L,97,117,-20,False,0
1610612738,Boston Celtics,0022400829,"FEB 25, 2025",BOS @ TOR,W,111,101,10,False,0
1610612738,Boston Celtics,0022400811,"FEB 23, 2025",BOS vs. NYK,W,118,105,13,False,0
1610612738,Boston Celtics,0022400789,"FEB 20, 2025",BOS @ PHI,W,124,104,20,False,0
1610612738,Boston Celtics,0022400769,"FEB 12, 2025",BOS vs. SAS,W,116,103,13,False,0
1610612738,Boston Celtics,0022400759,"FEB 10, 2025",BOS @ MIA,W,103,85,18,False,0
1610612738,Boston Celtics,0022400748,"FEB 08, 2025",BOS @ NYK,W,131,104,27,False,0
1610612738,Boston Celtics,0022400728,"FEB 06, 2025",BOS vs. DAL,L,120,127,-7,False,0
1610612738,Boston Celtics,0022400710,"FEB 04, 2025",BOS @ CLE,W,112,105,7,False,0
1610612738,Boston Celtics,0022400698,"FEB 02, 2025",BOS @ PHI,W,118,110,8,False,0
1610612738,Boston Celtics,0022400683,"JAN 31, 2025",BOS @ NOP,W,118,116,2,False,0
1610612738,Boston Celtics,0022400666,"JAN 29, 2025",BOS vs. CHI,W,122,100,22,False,0
1610612738,Boston Celtics,0022400650,"JAN 27, 2025",BOS vs. HOU,L,112,114,-2,False,0
1610612738,Boston Celtics,0022400635,"JAN 25, 2025",BOS @ DAL,W,122,107,15,False,0
1610612738,Boston Celtics,0022400629,"JAN 23, 2025",BOS @ LAL,L,96,117,-21,False,0
1610612738,Boston Celtics,0022400620,"JAN 22, 2025",BOS @ LAC,W,117,113,4,True,1
1610612738,Boston Celtics,0022400604,"JAN 20, 2025",BOS @ GSW,W,125,85,40,False,0
1610612738,Boston Celtics,0022400587,"JAN 18, 2025",BOS vs. ATL,L,115,119,-4,True,1
1610612738,Boston Celtics,0022400577,"JAN 17, 2025",BOS vs. ORL,W,121,94,27,False,0
1610612738,Boston Celtics,0022400562,"JAN 15, 2025",BOS @ TOR,L,97,110,-13,False,0
1610612738,Boston Celtics,0022400542,"JAN 12, 2025",BOS vs. NOP,W,120,119,1,False,0
1610612738,Boston Celtics,0022400528,"JAN 10, 2025",BOS vs. SAC,L,97,114,-17,False,0
1610612738,Boston Celtics,0022400507,"JAN 07, 2025",BOS @ DEN,W,118,106,12,False,0
1610612738,Boston Celtics,0022400487,"JAN 05, 2025",BOS @ OKC,L,92,105,-13,False,0
1610612738,Boston Celtics,0022400471,"JAN 03, 2025",BOS @ HOU,W,109,86,23,False,0
1610612738,Boston Celtics,0022400464,"JAN 02, 2025",BOS @ MIN,W,118,115,3,False,0
1610612738,Boston Celtics,0022400449,"DEC 31, 2024",BOS vs. TOR,W,125,71,54,False,0
1610612738,Boston Celtics,0022400437,"DEC 29, 2024",BOS vs. IND,L,114,123,-9,False,0
1610612738,Boston Celtics,0022400420,"DEC 27, 2024",BOS vs. IND,W,142,105,37,False,0
1610612738,Boston Celtics,0022400407,"DEC 25, 2024",BOS vs. PHI,L,114,118,-4,False,0
1610612738,Boston Celtics,0022400393,"DEC 23, 2024",BOS @ ORL,L,104,108,-4,False,0
1610612738,Boston Celtics,0022400381,"DEC 21, 2024",BOS @ CHI,W,123,98,25,False,0
1610612738,Boston Celtics,0022400363,"DEC 19, 2024",BOS vs. CHI,L,108,117,-9,False,0
1610612738,Boston Celtics,0022401217,"DEC 15, 2024",BOS @ WAS,W,112,98,14,False,0
1610612738,Boston Celtics,0022401205,"DEC 12, 2024",BOS vs. DET,W,123,99,24,False,0
1610612738,Boston Celtics,0022400345,"DEC 07, 2024",BOS vs. MEM,L,121,127,-6,False,0
1610612738,Boston Celtics,0022400335,"DEC 06, 2024",BOS vs. MIL,W,111,105,6,False,0
1610612738,Boston Celtics,0022400319,"DEC 04, 2024",BOS vs. DET,W,130,120,10,False,0
1610612738,Boston Celtics,0022400316,"DEC 02, 2024",BOS vs. MIA,W,108,89,19,False,0
1610612738,Boston Celtics,0022400307,"DEC 01, 2024",BOS @ CLE,L,111,115,-4,False,0
1610612738,Boston Celtics,0022400047,"NOV 29, 2024",BOS @ CHI,W,138,129,9,False,0
1610612738,Boston Celtics,0022400281,"NOV 25, 2024",BOS vs. LAC,W,126,94,32,False,0
1610612738,Boston Celtics,0022400271,"NOV 24, 2024",BOS vs. MIN,W,107,105,2,False,0
1610612738,Boston Celtics,0022400028,"NOV 22, 2024",BOS @ WAS,W,108,96,12,False,0
1610612738,Boston Celtics,0022400021,"NOV 19, 2024",BOS vs. CLE,W,120,117,3,False,0
1610612738,Boston Celtics,0022400230,"NOV 16, 2024",BOS vs. TOR,W,126,123,3,True,1
1610612738,Boston Celtics,0022400218,"NOV 13, 2024",BOS @ BKN,W,139,114,25,False,0
1610612738,Boston Celtics,0022400001,"NOV 12, 2024",BOS vs. ATL,L,116,117,-1,False,0
1610612738,Boston Celtics,0022400202,"NOV 10, 2024",BOS @ MIL,W,113,107,6,False,0
1610612738,Boston Celtics,0022400187,"NOV 08, 2024",BOS vs. BKN,W,108,104,4,True,1
1610612738,Boston Celtics,0022400172,"NOV 06, 2024",BOS vs. GSW,L,112,118,-6,False,0
1610612738,Boston Celtics,0022400157,"NOV 04, 2024",BOS @ ATL,W,123,93,30,False,0
1610612738,Boston Celtics,0022400141,"NOV 02, 2024",BOS @ CHA,W,113,103,10,False,0
1610612738,Boston Celtics,0022400132,"NOV 01, 2024",BOS @ CHA,W,124,109,15,False,0
1610612738,Boston Celtics,0022400119,"OCT 30, 2024",BOS @ IND,L,132,135,-3,True,1
1610612738,Boston Celtics,0022400104,"OCT 28, 2024",BOS vs. MIL,W,119,108,11,False,0
1610612738,Boston Celtics,0022400089,"OCT 26, 2024",BOS @ DET,W,124,118,6,False,0
1610612738,Boston Celtics,0022400073,"OCT 24, 2024",BOS @ WAS,W,122,102,20,False,0
1610612738,Boston Celtics,0022400061,"OCT 22, 2024",BOS vs. NYK,W,132,109,23,False,0
1610612739,Cleveland Cavaliers,0022401189,"APR 13, 2025",CLE vs. IND,L,118,126,-8,True,2
1610612739,Cleveland Cavaliers,0022401175,"APR 11, 2025",CLE @ NYK,W,108,102,6,False,0
1610612739,Cleveland Cavaliers,0022401168,"APR 10, 2025",CLE @ IND,L,112,114,-2,False,0
1610612739,Cleveland Cavaliers,0022401147,"APR 08, 2025",CLE vs. CHI,W,135,113,22,False,0
1610612739,Cleveland Cavaliers,0022401138,"APR 06, 2025",CLE vs. SAC,L,113,120,-7,False,0
1610612739,Cleveland Cavaliers,0022401124,"APR 04, 2025",CLE @ SAS,W,114,113,1,False,0
1610612739,Cleveland Cavaliers,0022401103,"APR 02, 2025",CLE vs. NYK,W,124,105,19,False,0
1610612739,Cleveland Cavaliers,0022401081,"MAR 30, 2025",CLE vs. LAC,W,127,122,5,False,0
1610612739,Cleveland Cavaliers,0022401067,"MAR 28, 2025",CLE @ DET,L,122,133,-11,False,0
1610612739,Cleveland Cavaliers,0022401059,"MAR 27, 2025",CLE vs. SAS,W,124,116,8,False,0
1610612739,Cleveland Cavaliers,0022401051,"MAR 25, 2025",CLE @ POR,W,122,111,11,False,0
1610612739,Cleveland Cavaliers,0022401030,"MAR 23, 2025",CLE @ UTA,W,120,91,29,False,0
1610612739,Cleveland Cavaliers,0022401021,"MAR 21, 2025",CLE @ PHX,L,112,123,-11,False,0
1610612739,Cleveland Cavaliers,0022401009,"MAR 19, 2025",CLE @ SAC,L,119,123,-4,False,0
1610612739,Cleveland Cavaliers,0022400997,"MAR 18, 2025",CLE @ LAC,L,119,132,-13,False,0
1610612739,Cleveland Cavaliers,0022400979,"MAR 16, 2025",CLE vs. ORL,L,103,108,-5,False,0
1610612739,Cleveland Cavaliers,0022400962,"MAR 14, 2025",CLE @ MEM,W,133,124,9,False,0
1610612739,Cleveland Cavaliers,0022400940,"MAR 11, 2025",CLE vs. BKN,W,109,104,5,False,0
1610612739,Cleveland Cavaliers,0022400922,"MAR 09, 2025",CLE @ MIL,W,112,100,12,False,0
1610612739,Cleveland Cavaliers,0022400904,"MAR 07, 2025",CLE @ CHA,W,118,117,1,False,0
1610612739,Cleveland Cavaliers,0022400893,"MAR 05, 2025",CLE vs. MIA,W,112,107,5,False,0
1610612739,Cleveland Cavaliers,0022400886,"MAR 04, 2025",CLE @ CHI,W,139,117,22,False,0
1610612739,Cleveland Cavaliers,0022400867,"MAR 02, 2025",CLE vs. POR,W,133,129,4,True,1
1610612739,Cleveland Cavaliers,0022400852,"FEB 28, 2025",CLE @ BOS,W,123,116,7,False,0
1610612739,Cleveland Cavaliers,0022400830,"FEB 25, 2025",CLE @ ORL,W,122,82,40,False,0
1610612739,Cleveland Cavaliers,0022400819,"FEB 23, 2025",CLE vs. MEM,W,129,123,6,False,0
1610612739,Cleveland Cavaliers,0022400797,"FEB 21, 2025",CLE vs. NYK,W,142,105,37,False,0
1610612739,Cleveland Cavaliers,0022400791,"FEB 20, 2025",CLE @ BKN,W,110,97,13,False,0
1610612739,Cleveland Cavaliers,0022400774,"FEB 12, 2025",CLE @ TOR,W,131,108,23,False,0
1610612739,Cleveland Cavaliers,0022400755,"FEB 10, 2025",CLE vs. MIN,W,128,107,21,False,0
1610612739,Cleveland Cavaliers,0022400735,"FEB 07, 2025",CLE @ WAS,W,134,124,10,False,0
1610612739,Cleveland Cavaliers,0022400718,"FEB 05, 2025",CLE @ DET,W,118,115,3,False,0
1610612739,Cleveland Cavaliers,0022400710,"FEB 04, 2025",CLE vs. BOS,L,105,112,-7,False,0
1610612739,Cleveland Cavaliers,0022400696,"FEB 02, 2025",CLE vs. DAL,W,144,101,43,False,0
1610612739,Cleveland Cavaliers,0022400675,"JAN 30, 2025",CLE vs. ATL,W,137,115,22,False,0
1610612739,Cleveland Cavaliers,0022400667,"JAN 29, 2025",CLE @ MIA,W,126,106,20,False,0
1610612739,Cleveland Cavaliers,0022400649,"JAN 27, 2025",CLE vs. DET,W,110,91,19,False,0
1610612739,Cleveland Cavaliers,0022400640,"JAN 25, 2025",CLE vs. HOU,L,131,135,-4,False,0
1610612739,Cleveland Cavaliers,0022400631,"JAN 24, 2025",CLE @ PHI,L,129,132,-3,False,0
1610612739,Cleveland Cavaliers,0022400615,"JAN 22, 2025",CLE @ HOU,L,108,109,-1,False,0
1610612739,Cleveland Cavaliers,0022400603,"JAN 20, 2025",CLE vs. PHX,W,118,92,26,False,0
1610612739,Cleveland Cavaliers,0022400590,"JAN 18, 2025",CLE @ MIN,W,124,117,7,False,0
1610612739,Cleveland Cavaliers,0022400574,"JAN 16, 2025",CLE @ OKC,L,114,134,-20,False,0
1610612739,Cleveland Cavaliers,0022400554,"JAN 14, 2025",CLE @ IND,W,127,117,10,False,0
1610612739,Cleveland Cavaliers,0022400543,"JAN 12, 2025",CLE vs. IND,L,93,108,-15,False,0
1610612739,Cleveland Cavaliers,0022400517,"JAN 09, 2025",CLE vs. TOR,W,132,126,6,False,0
1610612739,Cleveland Cavaliers,0022400509,"JAN 08, 2025",CLE vs. OKC,W,129,122,7,False,0
1610612739,Cleveland Cavaliers,0022400488,"JAN 05, 2025",CLE vs. CHA,W,115,105,10,False,0
1610612739,Cleveland Cavaliers,0022400474,"JAN 03, 2025",CLE @ DAL,W,134,122,12,False,0
1610612739,Cleveland Cavaliers,0022400454,"DEC 31, 2024",CLE @ LAL,W,122,110,12,False,0
1610612739,Cleveland Cavaliers,0022400446,"DEC 30, 2024",CLE @ GSW,W,113,95,18,False,0
1610612739,Cleveland Cavaliers,0022400424,"DEC 27, 2024",CLE @ DEN,W,149,135,14,False,0
1610612739,Cleveland Cavaliers,0022400392,"DEC 23, 2024",CLE vs. UTA,W,124,113,11,False,0
1610612739,Cleveland Cavaliers,0022400380,"DEC 21, 2024",CLE vs. PHI,W,126,99,27,False,0
1610612739,Cleveland Cavaliers,0022400374,"DEC 20, 2024",CLE vs. MIL,W,124,101,23,False,0
1610612739,Cleveland Cavaliers,0022401224,"DEC 16, 2024",CLE @ BKN,W,130,101,29,False,0
1610612739,Cleveland Cavaliers,0022401208,"DEC 13, 2024",CLE vs. WAS,W,115,105,10,False,0
1610612739,Cleveland Cavaliers,0022400351,"DEC 08, 2024",CLE @ MIA,L,113,122,-9,False,0
1610612739,Cleveland Cavaliers,0022400340,"DEC 07, 2024",CLE @ CHA,W,116,102,14,False,0
1610612739,Cleveland Cavaliers,0022400325,"DEC 05, 2024",CLE vs. DEN,W,126,114,12,False,0
1610612739,Cleveland Cavaliers,0022400051,"DEC 03, 2024",CLE vs. WAS,W,118,87,31,False,0
1610612739,Cleveland Cavaliers,0022400307,"DEC 01, 2024",CLE vs. BOS,W,115,111,4,False,0
1610612739,Cleveland Cavaliers,0022400041,"NOV 29, 2024",CLE @ ATL,L,101,117,-16,False,0
1610612739,Cleveland Cavaliers,0022400287,"NOV 27, 2024",CLE vs. ATL,L,124,135,-11,False,0
1610612739,Cleveland Cavaliers,0022400275,"NOV 24, 2024",CLE vs. TOR,W,122,108,14,False,0
1610612739,Cleveland Cavaliers,0022400252,"NOV 20, 2024",CLE vs. NOP,W,128,100,28,False,0
1610612739,Cleveland Cavaliers,0022400021,"NOV 19, 2024",CLE @ BOS,L,117,120,-3,False,0
1610612739,Cleveland Cavaliers,0022400236,"NOV 17, 2024",CLE vs. CHA,W,128,114,14,False,0
1610612739,Cleveland Cavaliers,0022400013,"NOV 15, 2024",CLE vs. CHI,W,144,126,18,False,0
1610612739,Cleveland Cavaliers,0022400220,"NOV 13, 2024",CLE @ PHI,W,114,106,8,False,0
1610612739,Cleveland Cavaliers,0022400212,"NOV 11, 2024",CLE @ CHI,W,119,113,6,False,0
1610612739,Cleveland Cavaliers,0022400199,"NOV 09, 2024",CLE vs. BKN,W,105,100,5,False,0
1610612739,Cleveland Cavaliers,0022400188,"NOV 08, 2024",CLE vs. GSW,W,136,117,19,False,0
1610612739,Cleveland Cavaliers,0022400175,"NOV 06, 2024",CLE @ NOP,W,131,122,9,False,0
1610612739,Cleveland Cavaliers,0022400154,"NOV 04, 2024",CLE vs. MIL,W,116,114,2,False,0
1610612739,Cleveland Cavaliers,0022400145,"NOV 02, 2024",CLE @ MIL,W,114,113,1,False,0
1610612739,Cleveland Cavaliers,0022400133,"NOV 01, 2024",CLE vs. ORL,W,120,109,11,False,0
1610612739,Cleveland Cavaliers,0022400118,"OCT 30, 2024",CLE vs. LAL,W,134,110,24,False,0
1610612739,Cleveland Cavaliers,0022400106,"OCT 28, 2024",CLE @ NYK,W,110,104,6,False,0
1610612739,Cleveland Cavaliers,0022400090,"OCT 26, 2024",CLE @ WAS,W,135,116,19,False,0
1610612739,Cleveland Cavaliers,0022400080,"OCT 25, 2024",CLE vs. DET,W,113,101,12,False,0
1610612739,Cleveland Cavaliers,0022400067,"OCT 23, 2024",CLE @ TOR,W,136,106,30,False,0
1610612740,New Orleans Pelicans,0022401196,"APR 13, 2025",NOP vs. OKC,L,100,115,-15,False,0
1610612740,New Orleans Pelicans,0022401177,"APR 11, 2025",NOP vs. MIA,L,104,153,-49,False,0
1610612740,New Orleans Pelicans,0022401161,"APR 10, 2025",NOP @ MIL,L,111,136,-25,False,0
1610612740,New Orleans Pelicans,0022401150,"APR 08, 2025",NOP @ BKN,L,114,119,-5,False,0
1610612740,New Orleans Pelicans,0022400617,"APR 06, 2025",NOP vs. MIL,L,107,111,-4,False,0
1610612740,New Orleans Pelicans,0022401126,"APR 04, 2025",NOP @ LAL,L,108,124,-16,False,0
1610612740,New Orleans Pelicans,0022401111,"APR 02, 2025",NOP @ LAC,L,98,114,-16,False,0
1610612740,New Orleans Pelicans,0022401085,"MAR 30, 2025",NOP vs. CHA,W,98,94,4,False,0
1610612740,New Orleans Pelicans,0022401072,"MAR 28, 2025",NOP vs. GSW,L,95,111,-16,False,0
1610612740,New Orleans Pelicans,0022401041,"MAR 24, 2025",NOP vs. PHI,W,112,99,13,False,0
1610612740,New Orleans Pelicans,0022401029,"MAR 23, 2025",NOP @ DET,L,130,136,-6,False,0
1610612740,New Orleans Pelicans,0022401016,"MAR 21, 2025",NOP @ MIN,L,93,134,-41,False,0
1610612740,New Orleans Pelicans,0022401001,"MAR 19, 2025",NOP @ MIN,W,119,115,4,False,0
1610612740,New Orleans Pelicans,0022400987,"MAR 17, 2025",NOP vs. DET,L,81,127,-46,False,0
1610612740,New Orleans Pelicans,0022400973,"MAR 15, 2025",NOP @ SAS,L,115,119,-4,False,0
1610612740,New Orleans Pelicans,0022401141,"MAR 13, 2025",NOP vs. ORL,L,93,113,-20,False,0
1610612740,New Orleans Pelicans,0022400943,"MAR 11, 2025",NOP vs. LAC,W,127,120,7,False,0
1610612740,New Orleans Pelicans,0022400923,"MAR 09, 2025",NOP vs. MEM,L,104,107,-3,False,0
